artist,song,text,polarity,mood
Leo Sayer,Rumours,") i heard some thing about you i ca n't believ it 's true i heard the flame do n't burn bright as it use to i heard some thing about you i know they must be lie do n't turn your face away , babi when i need to see your eye `` caus i keep hear rumor peopl tell me rumor i keep hear those rumor seem like everybodi 's my best friend rumor , do n't go believ rumor i swear it 's onli rumor listen babe , i do n't want our love to end ( it 's a shame - they talk , they talk , they talk ) i heard some thing about you suspicion come on i need some answer woman do n't tell me noth 's wrong , noth 's wrong i heard some thing about you the way you 're treat me you give your love to someon els when it use to come to me oh i 've been hear rumor everybodi 's say rumor i do n't want to hear no rumor how come everybodi want to be my best friend i do n't believ it no , oh ( it 's a shame - they talk they talk , they talk they talk , they talk they talk , they talk : ) now i 've got so mani friend i 've never had befor and you 're the onli friend i want i do n't want no more all these rumor i hear i ca n't believ they 're true and they 're tri to tear me oh no , they 're tri to tear me away from you rumor , i do n't believ it babe rumor they 're just whisper in the wind they 've got it all wrong everybodi 's want our love to end rumor , i do n't believ in those rumor , lot of big rumor rumor , it 's onli viciou rumor i do n't want our love to end i do n't want our love to end i do n't want our love to end",0.3029411764705882,romantic
R. Kelly,Peace,"( peac ) it 's what i prayer for ( peac ) oh my ( peac ) ( peac ) all around the world ( peac ) it 's what i prayer for ( peac ) oh my ( peac ) ( peac ) hurri come on in thi hous children the war ha start light the candl right now it 's about to be dark , oh yeah there 's no tell when the sun will shine again , no when it 's over there 's a question ask who win ? who win ? spirit through the land spirit of peac oh ye spirit move oh move oh yeah heaven send down ( peac ) it 's what i prayer for ( peac ) oh my ( peac ) ( peac ) all around the world ( peac ) it 's what i prayer for ( peac ) oh my ( peac ) ( peac ) hurri turn your head , close your eye there 's peopl out there die , oh with so much wealth in the land whi is thi land starv ? as i look over thi place there 's so much hatr if i could i 'd pack my bag and hitch hike to heaven spirit move oh move spirit move all through the land wo n't you move oh move , oh move , oh move oh move , yeah thi is what i prayer for ( peac ) for peac ( peac ) all around the world ( peac ) woah ( peac ) i prayer for peac ( peac ) oh peac ( peac ) oh peac ( peac ) heaven shine your light ( shine your light on me ) ( shine your light on me ) let it shine ( shine your light on me ) oh ( shine your light on me ) shine your light ( shine your light on me ) on me ( shine your light on me ) for the world ( shine your light on me ) to see ( pray for me ... ) ( shine your light on me ) let it shine ( shine your light on me ) real bright ( shine your light on me ) through the day ( shine your light on me ) through the night and send us your peac ( peac ) that 's what i prayer for ( peac ) oh my ( peac ) oh ( peac ) all around the world ( peac ) it 's what i prayer for ( peac ) peac ( peac ) peac ( peac ) all around the world ( peac ) peac for the children ( peac ) peac for the land ( peac ) peac for all women ( peac ) and peac for all men ( peac ) put peac in our heart ( peac ) let us know you care ( peac ) take the storm away ( peac ) send your peac everywher ( shine your light on me ) ( peac ) in the valley ( shine your light on me ) ( peac ) on the land ( shine your light on me ) ( peac ) in the home ( shine your light on me ) ( peac ) oh yeah ( shine your light on me ) ( peac ) in solamia ( shine your light on me ) ( peac ) liberia ( shine your light on me ) ( peac ) etheopia ( shine your light on me ) ( peac ) all of africa ( shine your light on me ) ( peac ) our soldier ( shine your light on me ) ( peac ) prison ( shine your light on me ) ( peac ) the nation ( shine your light on me ) ( peac ) religion ( shine your light on me ) ( peac ) the church ( shine your light on me ) ( peac ) the commun ( shine your light on me ) ( peac ) justic ( shine your light on me ) ( peac ) peac ( shine your light on me ) ( peac ) then ourselv ( shine your light on me ) ( peac ) peac for war ( shine your light on me ) ( peac ) peac in relationship ( shine your light on me ) ( peac ) peac in the brother hood ( shine your light on me ) ( peac ) oh peac ( shine your light on me ) ( for heaven ) ( peac ) oh peac ( shine your light on me ) ( peac ) oh peac ( shine your light on me ) ( peac ) oh peac ( shine your light on me ) ( peac ) oh peac ( shine your light on me ) ( for heaven ) ( peac ) oh peac ( shine your light on me ) ( peac ) oh peac ( shine your light on me ) ( shine your light on me ) oh heaven ( send your peac down to me ) ( shine your light on me ) your peac ( shine your light on me ) for heaven ( send your peac down to me ) ( shine your light on me ) your peac ( shine your light on me ) your peac ( shine your light on me ) for heaven",0.3770525451559932,romantic
Bob Dylan,House Carpenter,"well met , well met , my own true love well met , well met , cri she i 've just return from the salt , salt sea and it 's all for the love of thee i could have marri a king 's daughter there she would have marri me but i have forsaken my king 's daughter there it 's all for the love of thee well , if you could have marri a king 's daughter there i 'm sure you 're the one to blame for i am marri to a hous carpent and i 'm sure he 's a fine young man forsak , forsak your hous carpent and come away with me i 'll take you where the green grass grow on the shore of sunni itali so up she pick her babi three and gave them kiss , one , two , three say `` take good care of your daddi while i 'm gone and keep him good compani . '' well , they were sailin ' about two week i 'm sure it wa not three when the younger of the girl , she came on deck sayin ' she want compani `` well , are you weepin ' for your hous and home ? or are you weepin ' for your babi three ? '' `` well , i 'm not weepin ' for my hous carpent i 'm weepin ' for my babi three . '' oh what are those hill yonder , my love they look as white as snow those are the hill of heaven , my love you and i 'll never know oh what are those hill yonder , my love they look as dark as night those are the hill of hell-fir my love where you and i will unit oh twice around went the gallant ship i 'm sure it wa not three when the ship all of a sudden , it sprung a leak and it drift to the bottom of the sea",0.3643939393939393,romantic
Modern Talking,10 Seconds To Countdown,"you are the best , for all of time you beat the rest , you 're in my mind do n't take away , thi dream in me do n't leav me here in miseri you are the best , from coast to coast from east to west , love you the most it 's hard to win , you tri your best and we are sure , you 'll beat the rest [ choru : ] ten second to countdown ten second to know who will be the hero everybodi love the show you are the champ , a hurrican from heaven sent , you win again oh tell me where , the hero 's gone but you are here , we ca n't go wrong the price is high , when dream come true oh we can fli , it 's up to you it 's hard to win , you tri your best and we are sure , you beat the rest [ choru : ]",0.4055072463768115,romantic
Billie Holiday,Isn't This A Lovely Day?,"the weather is frighten . the thunder and lightn seem to be have their way . but as far as i 'm concern , it 's a love day . the turn in the weather will keep us togeth so i can honestli say , that as far as i 'm concern , it 's a love day and everyth 's okay . is n't thi a love day to be caught in the rain . you were go on your way , now you 've got to remain . just as you were go , leav me all at sea , the cloud broke , they broke and oh what a break for me . i can see the sun up high , though we 're caught in a storm . i can see where you and i could be cozi and warm . let the rain pitter patter but it realli doe n't matter if the sky are gray . long as i can be with you , it 's a love day .",0.3410000000000001,romantic
Foo Fighters,Danny Says,"danni say we got ta go got ta go to idaho , but we ca n't go surf 'caus it 20 below sound check at 5 o ' 2 record store and interview oh but i can wait to be with you tomorrow babi oh oh oh we got nowher to go and it may seem funni but it 's true uhu uhuu hang out in 100 feet watchin ' get smart on tv thinkin ' about you and me and you and me hangin ' out in here have nowher to go o i ai n't christma if there ai n't no snow listen to sheena on the radio danni say we got ta go got ta go to idaho but we ca n't go surf caus it 20 below babi oh oh oh we got nowher to go and it may seem funni but it 's true uhu uhuu hang out in 100 feet watchin ' get smart on tv thinkin ' about you and me and you and me uh uh uh uh",0.3057142857142857,romantic
Engelbert Humperdinck,Love Is A Many Splendored Thing,"love is a mani splendor thing it 's the april rose that onli grow in the earli spring love is natur 's way of give a reason to be live the golden crown that make a man a king onc on a high and windi hill , in the morn mist two lover kiss and the world stood still then your finger touch my silent heart and taught it how to sing ye , true love 's a mani splendor thing love is a mani splendor thing it 's the april rose that onli grow in the earli spring love is natur 's way of give a reason to be live the golden crown that make a man a king onc on a high and windi hill , in the morn mist two lover kiss and the world stood still then your finger touch my silent heart and taught it how to sing ye , true love 's a mani splendor thing",0.3384848484848485,romantic
Gloria Gaynor,I Am What I Am,i am what i am i do n't want prais i do n't want piti i bang my own drum some think it 's nois i think it 's pretti and so what if i love each sparkl and each bangl whi not tri to see thing from a differ angl your life is a shame do you can shout out i am what i am do you can shout out i am what i am i am what i am and what i am need no excus i deal my own deck sometim the ace sometim the deuc it 's one life and there 's no return and no deposit one life so it 's time to open up your closet life 's not worth a damn till you can shout out i am what i am i am what i am i am what i am and what i am need no excus i deal my own deck sometim the ace sometim the deuc it 's one life and there 's no return and no deposit one life so it 's time to open up your closet life 's not worth a damn till you can shout out i am what i am i am i am good i am i am strong i am i am somebodi i am i do belong i am i do belong i am i am use i am i am true i am i am worthi i am as good as you i am as good as you i am i am good i am i am strong i am i am somebodi i am i do belong,0.4011111111111111,romantic
Iggy Pop,Motorcycle,i saw her in a dream but it wa n't true through the smoke and fire of the exhaust fume she just laugh and love me 'till i wa no use and i 'll never fall in love again she 's a motorcycl that i ca n't ride she 's a preciou jewel that i ca n't buy she 's a scene i 'm playin ' in which i die and i 'll never fall in love again `` i never play to win '' is what she said and pour a littl cocain in my head she 's a fuckin ' picasso in bed and i 'll never fall in love again now your voic so spanish and clear ring like a church bell in my ear but i do n't believ in a word i hear and i 'll never fall in love again my mind call you in the night my mind call you and i want to take flight to some other garden of sweet delight and i 'll never fall in love again,0.3673076923076923,romantic
Jimi Hendrix,Earth Blues,"well , i see hand and attest face reachin ' up but not quit touch the promis land well , i tast tear and a whole lot of previou year wast say 'lord pleas give us a help hand ' lord lord lord lord , there 's got to be some chang lord lord lord gon na be a whole lot of re-arrang lord lord lord you better hope love is the answer lord lord lord yeah , it better come befor the summer well , everybodi can hear the sound of freedom 's beat heart siren flash with earth and rocket stone you better love me like it 's gon na be the last time and tell the child to buri daddi 's old cloth love love love yeah , they 're talk about get togeth , yeah love love love togeth for love love love love love love you better hope love is the answer babi i think you better hope it come befor the summer everybodi everybodi everybodi everi sister everybodi everi mother everybodi to feel the light everybodi it 's shine bright babi everybodi everybodi , we got to live togeth , oh right on babi feel those earth blue come at you babi do n't let your imagin take you by surpris a queen and me i , one day , visualis my head in the cloud , my feet on the pavement do n't get too stone , pleas rememb you 're a man love love love lord , there 's got to be some chang love love love live togeth 's gon na be a lot of re-arrang love love love you better be readi , lord , my lord love love love just hope love come befor the summer everybodi everybodi , everybodi got to feel the light everybodi you got ta feel the light , babi everybodi , everybodi we got ta live togeth everybodi keep it togeth , everybodi right on togeth , everybodi oh yeah all stand togeth for the earth blue come at you babi love love love right on feel those earth blue come at you yeah yeah yeah yeah let me hear it",0.4102951593860683,romantic
Religious Music,Christmas Day Joyous,"christma day joyou , feast of all peopl heaven and earth resound with glad prais angel descend sing forth hi glori bring us faith , hope , love , all our day bring us faith , hope , love , all our day . bethlehem 's star with radianc beam fill human heart with heavenli mirth god 's love messag bring new assur so let the world proclaim jesu ' birth so let the world proclaim jesu ' birth . in ador widow and orphan whose heart are burden , turn unto heav'n in faith and hope and love they can pray now sinc jesu savior is to them giv'n sinc jesu savior is to them giv'n . joy we behold on earth and in heaven wonder yuletid , bless from him joy everlast gladden all heart now bring to the world peac , goodwil to men . bring to the world peac , goodwil to men ...",0.4707070707070707,romantic
Hank Snow,Father Time And Mother Love,"father time and mother love , sit in their hous some where up abov and make us do what they want us to do and they made me want you . father time with hi memori 's of you and mother love with her heart beat so true have brought us back although we were through and made me know that i love onli you . father time ha dim my eye , with tear mother love place insid when i had miss you all that i could they gave me you back to love as i should . father time and mother love , sit in their hous somewher up abov and like puppet and mortal do love they guid our heart where they want them to go . father time and mother love will alway be in their hous up abov , and father time forev will see , mother love keep you close to me",0.3807692307692308,romantic
Pet Shop Boys,Try It (I'm In Love With A Married Man),"tri it , tri it , tri my love whi wo n't you tri it , tri it , tri my love ? i think of you each day , i think of you at night do you think about me , darl when you make love to your wife ? the world wo n't understand , my affair with a marri man ( tri it , tri it , tri my love ) tri my love i 'm in love with a marri man ( whi wo n't you tri it , tri it , tri my love ? ) tri my love i 'm in love with a marri man do you think of us on weekend when you 're with your famili are you lone when you 're with her and do you ever long for me ? as i get down on my knee as i cri myself to sleep ( tri it , tri it , tri my love ) tri my love i 'm in love with a marri man ( whi wo n't you tri it , tri it , tri my love ? ) tri my love i 'm in love with a marri man ( tri it , tri it , tri my love ) tri my love i 'm in love with a marri man ( whi wo n't you tri it , tri it , tri my love ? ) i 'm in love with a marri man it true , the risk it ha me i 've done for you what i can i 'm in love with a marri man ( tri it , tri it , tri my love ) ( whi wo n't you tri it , tri it , tri my love ? ) i 'm in love with a marri man ( tri it , tri it , tri my love ) tri my love i 'm in love with a marri man ( whi wo n't you tri it , tri it , tri my love ? ) tri my love i 'm in love with a marri man ( tri it , tri it , tri my love ) tri my love i 'm in love with a marri man ( whi wo n't you tri it , tri it , tri my love ? ) tri my love i 'm in love with a marri man the world wo n't understand , my affair with a marri man ( tri it , tri it , tri my love ) tri my love i 'm in love with a marri man ( whi wo n't you tri it , tri it , tri my love ? ) tri my love i 'm in love with a marri man ( tri it , tri it , tri my love ) tri my love i 'm in love with a marri man ( whi wo n't you tri it , tri it , tri my love ? ) i 'm in love with a marri man",0.4728888888888889,romantic
John McDermott,Mother Machree,"there 's a spot in me heart which no colleen may own , there 's a depth in me soul never sound or known , there 's a place in my memori , my life that you fill , no other can take it , no one ever will , [ choru ] sure i love the dear silver that shine in your hair , and the brow that 's all furrow and wrinkl with care . i kiss the dear finger so toil-worn for me , oh , god bless you and keep you , mother machre ! everi sorrow or care in the dear day gone by , wa made bright by the light of she smile in your eye , like a candl that 's set in a window at night , your fond love ha cheer me , and guid me right [ choru ]",0.3773214285714285,romantic
Clash,Love Kills,"walk out of england think you were king take on thi world on that bu that goe through mexico a killer love find a sweet mexican girl but in mississippi we rush into the room down in dixi you were cri for dope down in alabama they like home cook fare yeah so we 're gon na strap you to the fryin ' chair yeah but i do n't know what love is is there someth els give me the chill ? but if my hand are the color of blood then , i can tell ya sure i can tell ya love kill love kill love kill love kill do you wan na hear all the siren of the citi drown the argu ? we 're on riker 's island on a popul board they do n't care about your fame but i do n't know what love is is there someth els give me the chill ? but if my hand are the color of blood then , i can tell ya sure i can tell ya love kill love kill love kill love kill on the rio grand they 'll tie you to a tree ooh-oh-ohh x2 and you ca n't call the lawyer 'caus the whorehous is asleep ohh-oh-ohh x2 you peopl will get weak ohh-oh-ohh x2 they 'll throw you in a cell where you can bare breath but i do n't know what love is is there someth els give me the chill ? but if my hand are the color of blood then , i can tell ya sure i can tell ya love kill love kill love kill love kill ( fade out )",0.3523662551440329,romantic
Yello,Eternal Legs,"across the space we fli around the world for year , year , year , year , we 're out of control insid an iron ball desir [ choru ] we see the moon a color ball we wo n't be free again no choic an iron box electr brain releas away , away , away , away a piec of steel that 's all we ever feel no pain [ choru ] desir we see the moon a color ball we wo n't be free again",0.4,romantic
Engelbert Humperdinck,Strangers In The Night,"stranger in the night writer bert kaempfert , charl singleton , eddi snyder stranger in the night exchang glanc wond'r in the night what were the chanc we 'd be share love befor the night wa through . someth in your eye wa so invit , someth in you smile wa so excit , someth in my heart , told me i must have you . stranger in the night , two lone peopl we were stranger in the night up to the moment when we said our first hello . littl did we know love wa just a glanc away , a warm embrac danc away and ...... ever sinc that night we 've been togeth . lover at first sight , in love forev . it turn out so right , for stranger in the night . la da da da da .......",0.3982142857142857,romantic
Modern Talking,Lucky Guy,i feel your hearts-tun i feel the sound move i hear the last tune over and over again without end i feel the flower i feel the shower i hear the last word over and over again without end i 'll be your lucki guy i 'll be your lucki guy tomorrow when all thing are shape tomorrow then i 'll be with you tomorrow when you 're heart is ach i keep on love you i feel the magic there 's no tragic i hear your laugh over and over again without end i see you walk i hear you talk i feel the love over and over again without end,0.3218749999999999,romantic
Westlife,Flying Without Wings,"everybodi 's look for that someth one thing that make it all complet you find it in the strangest place place you never knew it could be some find it in the face of their children some find it in their lover 's eye who can deni the joy it bring when you found that special thing you 're fli without wing some find it share everi morn some in their solitari live you find it in the word of other a simpl line can make you laugh or cri you find it in the deepest friendship the kind you cherish all your life and when you know how much that mean you 've found that special thing you 're fli without wing so imposs as they may seem you 've got to fight for everi dream 'caus who 's to know which one you let go would have made you complet well , for me it 's wake up besid you to watch the sunris on your face to know that i can say i love you in ani given time or place it 's littl thing that onli i know those are the thing that make you mine and it 's like fli without wing 'caus you 're my special thing i 'm fli without wing and you 're the place my life begin and you 'll be where it end i 'm fli without wing and that 's the joy you bring i 'm fli without wing",0.330857683982684,romantic
Rush,Mystic Rhythms,so mani thing i think about when i look far away thing i know -- thing i wonder thing i 'd like to say the more we think we know about the greater the unknown we suspend our disbelief and we are not alon mystic rhythm -- captur my thought and carri them away mysteri of night escap the light of day mystic rhythm -- under northern light primit thing stir the heart of everyon we sometim catch a window a glimps of what 's beyond wa it just imagin string us along ? more thing than are dream about unseen and unexplain we suspend our disbelief and we are entertain mystic rhythm -- captur my thought and carri them away natur seem to spin a supernatur way mystic rhythm -- under citi light or a canopi of star we feel the power and we wonder what they are we feel the push and pull of restless rhythm from afar,0.3374999999999999,romantic
Supertramp,Where I Stand,"haa , huh well , i 'm a wreck and i 'm a tangl and though i tri to find an angl ca n't find my way around you no matter what i do and noth 's right sinc you left me my life wa full but now it 's empti ca n't find my way around you you say , that you ca n't see a way ( no matter what i do ) that i can be a part of you it doe n't matter what i do tri everi trick that i can think of but you do n't seem to think it 's true love you take no notic of me oh my , chanc ha pass me by ( oh , whi ca n't you see ? ) see a way to chang your mind just let me know and i 'll keep tri all my confid is gone i wa pretti sure that you would come along thought that i would be your man but now i never know just where i stand with you i use to be the kind of guy who could be in your arm befor you 'd realiz now the tabl have been turn if you play with fire you know you sure get burn now , all my confid is gone i wa pretti sure that you would come along thought that i would be your man but now i never know just where i stand with you oh , where i stand with you just where i stand , where i stand , where i stand with you ? i never know , you had to go where i stand with you ? you broke my heart , it came apart where do i stand with you ? where i stand ? ( where i stand ? ) where i stand ? ( where i stand ? ) just where i stand with you ? ( where i stand with you ? ) i never know ( i never know ) you have to go where i stand with you ?",0.3984126984126984,romantic
Robbie Williams,Our Love,"just like we told ya our love is better then their love we can make you famou whi do n't you come and join us you do n't need anyon to know that you exist you do n't want anyon to know you ca n't resist all thi time all those breath all thi hang around all thi hope all thi fear all thi all thi our love is better then their love we could give you more love just not enough of thi thing call love , love do you believ their love will make everyth all right ? do you believ star disappear when it get light ? all thi dream all thi lie all that sleep around more recept empti room all thi all thi our love is better then their love we can make you famou whi do n't you come and join us whi do n't you come and join us whi do n't you come and join us whi do n't you come and join us are n't we cruel is n't it all so cruel the thing we do with love and the thing we do without love you do n't need anyon to know that you exist you do n't want anyon to know you ca n't resist just like we told ya our love is better then their love we can make you famou whi do n't you come and join us whi do n't you come and join us whi do n't you come and join us whi do n't you come and join us whi do n't you come and join us you want love you got it you got love you want it",0.3587301587301588,romantic
Michael Bolton,How Can We Be Lovers If We Can't Be Friends,"how can we be lover if we ca n't be friend ? how can we start over when the fight never end , babi ? how can we make love if we ca n't make amend ? how can we be lover if we ca n't be , ca n't be friend ? look at us now , look at us , babi still tri to work it out , never get it right we must be fool , we must be crazi oh , when there 's no comun oh , it 's a no win situat how can we be lover if we ca n't be friend ? how can we start over when the fight never end , babi ? how can we make love if we ca n't make amend , tell me how can we be lover if we ca n't be , ca n't be friend ? we lie awak , thi wall between us we 're just not talk , we 've got so much to say let 's break these chain , our love can free us oh , ai n't it time we start tri oh , got ta stop thi love from die how can we be lover if we ca n't be friend ? how can we start over when the fight never end , babi ? how can we make love if we ca n't make amend ? how can we be lover if we ca n't be , ca n't be friend ? babi , love is tough but we can take it how can we be lover ? babi , time are rough but we can make it we can work it out how can we be lover if we ca n't be friend ? how can we start over when the fight never end , babi ? how can we make love if we ca n't make amend , tell me how can we be lover if we ca n't be , ca n't be friend ? how can we be lover if we ca n't be friend ? how can we start over when the fight never end , babi ? how can we make love if we ca n't make amend ? how can we be lover if we ca n't be , ca n't be friend ? how can we be lover if we ca n't be friend ? how can we start over when the fight never end , babi ? how can we make love if we ca n't make amend ? how can we be lover if we ca n't be , ca n't be friend ? how can we be lover if we ca n't be friend ? how can we start over when the fight never end , babi ? how can we make love if we ca n't make amend ? how can we be lover if we ca n't be , ca n't be friend ?",0.3123015873015873,romantic
Amy Grant,Galileo,"in the year of 1492 when columbu sail the ocean blue had he land on india 's shore you might never have come to knock on my door . who need a rhyme or a reason ? some dream we 're made to find so i know that i must follow ask me just how much i love you you are starlight , i 'm galileo even on the darkest night oh i will find the shine light of our love . through the rain cloud thunder night mr. franklin stood there hold hi kite he wa crazi alway press hi luck but he got what he want when lightn struck , yeah . who need a rhyme or a reason ? some dream we 're made to find so i know that i must follow ask me just how much i love you you are starlight , i 'm galileo even on the darkest night oh i will find the shine light . ask me just how much i love you you are starlight , i 'm galileo even on the darkest night oh i will find the shine light of our love . i believ in you and the special love we could share and mayb one day darl you 'll turn around and all i realli know is i will be there . who need a rhyme or a reason ? thi dream wa made to find so i know that i will follow ask me just how much i love you you are starlight , i 'm galileo even on the darkest night oh i will find the shine light i will find the shine light of our love . ask me just how much i love you ( of our love ) i 'm galileo even on the darkest night oh i will find the shine light of our love ask me just how much i love you ( of our love ) i 'm galileo .",0.4408163265306123,romantic
The Monkees,Acapulco Sun,"acapulco sun , leav work undon dream about the nighttim till she come she 'll take my hand and walk with me down along the sea hear the pretti song she sing for free she sing song of love so sweet ( oh so sweet ) and the word she 's say are so simpl and complet `` i love you , truli do . '' acapulco sun , tell me she 's the one dream about the sunset till she come she 'll take my hand and walk with me down along the sea hear the pretti song she sing for free she sing song of love so sweet ( oh so sweet ) and the word she 's say are so simpl and complet `` i love you , truli do . '' acapulco sun , leav work undon dream about the night time till she come",0.3240740740740741,romantic
Steve Miller Band,Keeps Me Wondering Why,"sensat drift away when i 'm all alon how can you take away my feel bet our love until you lose then give back what you 've been steal all these chang i go through keep me wonder whi i 'm still love you keep me wonder whi all these thing that you do keep me wonder whi temptat rip away can thi girl stay true i just keep hang on caus i know it 's hard to find the magic that 's in everi part of you all the boy , they got to have it all these chang i go through keep me wonder whi i 'm still love you keep me wonder whi all these thing that you do keep me wonder whi i 'm still love you keep me wonder keep me wonder keep me wonder ... keep me wonder whi i 'm still love you keep me wonder whi all these thing that you do keep me wonder whi i 'm still in love with you keep me wonder whi all these thing that you do keep me wonder whi you know , i 'm still in love with you keep me wonder whi all these thing that you do keep me wonder whi i 'm still in love with you",0.3798611111111111,romantic
Creedence Clearwater Revival,Up Around The Bend,"there 's a place up ahead and i 'm goin ' just as fast as my feet can fli come away , come away if you 're goin ' , leav the sinkin ' ship behind . [ choru : ] come on the risin ' wind , we 're goin ' up around the bend . ooh ! bring a song and a smile for the banjo , better get while the gettin 's good , hitch a ride to the end of the highway where the neon turn to wood . [ choru : ] ooh ! you can ponder perpetu motion , fix your mind on a crystal day , alway time for a good convers , there 's an ear for what you say . [ choru : ] yeah ! ooh ! catch a ride to the end of the highway and we 'll meet by the big red tree , there 's a place up ahead and i 'm goin ' come along , come along with me . [ choru : ] yeah !",0.3880208333333333,romantic
John Denver,I Wish I Could Have Been There,thi song wa first releas on the whose garden wa thi ? album . it is the onli album it ha been releas on . i wish i could have been there on the highway when the peopl came from mile around to see the children of the flower come togeth i wish i could have been there in the sunshin with the sound of love laughter in the air and the music maker first began to play to hear them play and i wish i could have been there in the rain when the cloud were full of castl in the sky and i wish i could have heard the peopl sing as the rhytmn and the word came float by i wish i could have been there in the starlight when the countri side wa tri onc again and the music and the maker the poet and the singer and the children of the flower have all gone word and music by john denver,0.35,romantic
Ufo,Let The Good Time Roll,"now here 's an invit it 's on page 33 attract and excit femal must be look for someon like me look through your magazin now here 's a cryptic clue ye the river is swollen thi one could be , could be for you come on lover pickup the phone 02900 in the twilight zone oh she let 's the good time roll come on babi now free my soul oh she let the good time roll heat it up and just let me go a knight in shine armor honest and sincer that 's the way i 'll word it now oh ! plu a good career sticki situat they will fade away place an ad in thi column and find a love you pray come on babi pick up the phone dial my number in the twilight zone oh she let the good time roll take it real fast or you can take it slow oh she let 's the good time roll just pump it up now let me go [ instrument ] oh she let the good time roll she take it fast or you can take it slow oh she let the good time roll now heat it up babe just do n't let go [ x2 ] [ fade out ]",0.4607142857142858,romantic
Bee Gees,It's My Neighbourhood,"do n't get too close to me , do n't overreact you 're not the enemi as a matter of fact you got your pretti face and you got ani name you wore gon na stick by you , gon na stumbl over what to do i want it , good love , wan na be your playth i want it , good love , bring out the beast in me i want it , good love , wan na make your heart sing in the shadow we are free and i walk you through it it 's my neighborhood , that 's where i belong you 're in troubl if you disagre with me it 's my neighborhood , that 's where i belong you find out whi it 's my neighborhood , that 's where i belong you 're in troubl if you disagre with me it 's my neighborhood , that 's where i belong you find out whi so mani tell you that you ca n't win it 's a battl if you 're lone or if you 're start over two-fist and fast on your feet and you know there 's someth more and the citi kick it out of you and i want it , good love , wan na be your playth i want it , good love , bring out the worst in me i want it , good love , wan na make your heart sing in the shadow we are free and i walk you through it it 's my neighborhood , that 's where i belong you 're in troubl if ( troubl ) you disagre with me it 's my neighborhood , that 's where i belong you find out whi",0.35,romantic
Rascal Flatts,Walk The Llama Llama,walk the llama llama walk the llama llama take in the panorama walk the llama llama - llama llama do n't have to be a drama walk the llama llama - llama llama no one could be calmer walk the llama llama walk the llama llama doubl l. a. m. a fluff up your fur stick out your chest walk the llama llama now your look your best keep out the wind keep out the snow wool by llama from head to toe walk the llama llama - llama llama take in the panorama walk the llama llama walk the llama llama doubl l. a. m. a cool in the summer warm in the cold a perfect fashion statement for the young and the old a cloak for the priest a hat for the farmer you could be look at the emperor 's pajama that 's way the llama walk so proud that 's way the llama hold hi head up in the crowd all of us applaud hi generos he 's more than just a pass curios he cover up our pride and all those thing we have to hide in ani civil societi walk the llama llama,0.375,romantic
Ellie Goulding,Let It Die,"[ vers 1 ] headlight flash , cold eye know your bullet fli through the night broken door fall , and hotel floor i wa never your , never mine [ pre-choru ] all i said wa `` hello , hello '' you just stood and watch me cri to pass the time and all i said wa `` hello , hello '' tell me how to say `` goodby , '' caus it 's goodby [ choru ] i ca n't stay on my knee give me some merci , pleas it 's alright , let it die i want everyth more than your love could give it 's alright , let it die [ vers 2 ] see chang whisper in the wave watch my sorrow drown peac and empir crumbl to the shore i wa never your , never mine [ pre-choru ] all i said wa `` hello , hello '' you just stood and watch me cri to pass the time and all i said wa `` hello , hello '' tell me how to say `` goodby , '' caus it 's goodby [ choru ] i ca n't stay on my knee give me some merci , pleas it 's alright , let it die i want everyth more than your love could give it 's alright , let it die [ choru ] i ca n't stay on my knee give me some merci , pleas it 's alright , let it die i want everyth more than your love could give it 's alright , let it die i ca n't stay on my knee give me some merci , pleas it 's alright , let it die i want everyth more than your love could give it 's alright , let it die",0.3,romantic
Blur,Uncle Love,uncl love just got a messag from god that you are drive him crazi tomorrow he say the doctor come with a drink to make him lazi did you realiz that uncl love 's got an eight ball in hi hand everyth stick to you like glue but it just make you lazi you should hear what they say about you everyday you should hear what they say uncl love 's go to get you uncl love just got a messag from god that you are drive him crazi everyth stick to you like glue but it just make you lazi you should hear what they say about you everyday you should hear what they say uncl love 's go to get you,0.3,romantic
Marillion,Gabriel's Message,the angel gabriel from heaven came hi wing as drift snow hi eye as flame from god all hail the angel said to mari most highli favour ladi gloria `` fear not for you shall bear a holi child by him to god be reconcil hi name shall be emmanuel the long-foretold '' most highli favour ladi gloria then gentl mari humbl bow her head `` to me be as it pleaseth god '' she said `` my soul shall prais and magnifi hi holi name '' most highli favour ladi gloria and so she said `` how happi i shall be all gener will rememb me for god ha kept hi promis to israel '' most highli favour ladi gloria of her emmanuel the christ wa born on bethlehem upon that christma morn and christian folk throughout the world will ever say most highli favour ladi gloria,0.4166666666666667,romantic
Dusty Springfield,I Will Always Want You,"do n't go there 's so much left to tell you you just do n't know how need you i never said how i care until now that you 're leav i ca n't hide what i 'm feel pleas wait , there 's so much left to tell you i never said how i love you oh , ca n't you stay one more day ? and i 'll tri to show all of the love that i use to keep from you word alon ca n't make you love me but how els am i to say to you that i know i will alway want you ? help me , i ca n't stop myself cri help me , 'caus i feel like i 'm die pleas ca n't you stay with me ? 'caus i ca n't live without you , my love word alon ca n't make you love me but how els am i to say to you that i know i will alway want you ? oh , oh , oh , oh so , help me , i ca n't stop myself cri help me 'caus i feel like i 'm die pleas ca n't you stay with me ? 'caus i ca n't live without you , my love",0.3429752066115702,romantic
